"DXB021G","0"
"DXB025B","0"
"DXB025C","0"
"DXB194E","0"
"DXB194G","0"
"DXB233B","0"
"DXB239A","0"
"DXB276C","0"
"DXB279C","0"
"DXB405A","0"
"DXB413A","0"
"DXB547B","0"
"DXB669B","0"
"DXB671B","0"
"DXB671C","0"
"DXB675B","0"
"DXB676C","0"
"DXB696B","0"
"DXB697B","0"
"DXB706C","0"
"DXB754B","0"
"DXB758A","0"
"DXB764B","0"
"DXB765A","0"
"DXB765B","0"
"DXB770B","0"
"DXB786B","0"
"DXB900B","0"
"DXBC08C","0"
"DXBC44C","0"
"DXBE72C","0"
"DXBF07C","0"
"DXBF50A","0"
"DXBG72B","0"
"DXBH50A","0"
"DXBK27C","0"
"DXBK36A","0"
"DXBL01C","0"
"DXBL21C","0"
"DXBU69A","0"
"DXB025A","1"
"DXB329A","1"
"DXB406B","1"
"DXB673C","1"
"DXB755B","1"
"DXBC75A","1"
"DXBC75B","1"
"DXBE30C","1"
"DXBE31A","1"
"DXBE31B","1"
"DXBE32A","1"
"DXBE32B","1"
"DXBE32C","1"
"DXBG67A","1"
"DXBL08B","1"
"DXBM68C","1"
"DXBN14B","1"
"DXBU53B","1"
"DXB023A","2"
"DXB026C","2"
"DXB120B","2"
"DXB133A","2"
"DXB134A","2"
"DXB134B","2"
"DXB134C","2"
"DXB195A","2"
"DXB195B","2"
"DXB1M4B","2"
"DXB237B","2"
"DXB239B","2"
"DXB277C","2"
"DXB278A","2"
"DXB280B","2"
"DXB302C","2"
"DXB314B","2"
"DXB327C","2"
"DXB409A","2"
"DXB410C","2"
"DXB411A","2"
"DXB412B","2"
"DXB412C","2"
"DXB413B","2"
"DXB415G","2"
"DXB416C","2"
"DXB417B","2"
"DXB512A","2"
"DXB512B","2"
"DXB512C","2"
"DXB545C","2"
"DXB547A","2"
"DXB547C","2"
"DXB665B","2"
"DXB665C","2"
"DXB668A","2"
"DXB668B","2"
"DXB668C","2"
"DXB670A","2"
"DXB670C","2"
"DXB674B","2"
"DXB677C","2"
"DXB696C","2"
"DXB699A","2"
"DXB726B","2"
"DXB756B","2"
"DXB756C","2"
"DXB762B","2"
"DXB775A","2"
"DXB785A","2"
"DXB900C","2"
"DXB958A","2"
"DXBA68A","2"
"DXBB70C","2"
"DXBC44A","2"
"DXBE20A","2"
"DXBF29C","2"
"DXBG72C","2"
"DXBG78A","2"
"DXBG78B","2"
"DXBI40A","2"
"DXBI43B","2"
"DXBK25A","2"
"DXBK25C","2"
"DXBK27A","2"
"DXBK27B","2"
"DXBL10B","2"
"DXBL22C","2"
"DXBL56C","2"
"DXBM43B","2"
"DXBU69C","2"
"DXBY20B","2"
"DXB315C","3"
"DXB774A","3"
"DXBC77B","3"
"DXBD96A","3"
"DXBD96B","3"
"DXBK34A","3"
"DXBL06C","3"
"DXBS92B","3"
"DXBS94A","3"
"DXBU11A","3"
"DXBU11B","3"
"DXB094B","4"
"DXB1Y9B","4"
"DXB345C","4"
"DXB415A","4"
"DXB666F","4"
"DXBC59B","4"
"DXBF32A","4"
"DXBL05F","4"
"DXBL08A","4"
"DXBL23F","4"
"DXBS52A","4"
"DXBS52B","4"
"DXBS91B","4"
"DXBY28A","4"
"DXB0Z8C","5"
"DXB194F","5"
"DXB1Y9C","5"
"DXB279A","5"
"DXB302E","5"
"DXB314A","5"
"DXB408A","5"
"DXB408B","5"
"DXB408C","5"
"DXB414A","5"
"DXB414C","5"
"DXB418C","5"
"DXB508B","5"
"DXB533B","5"
"DXB544B","5"
"DXB544C","5"
"DXB546C","5"
"DXB666E","5"
"DXB669A","5"
"DXB697C","5"
"DXB699C","5"
"DXB759C","5"
"DXB763B","5"
"DXB764C","5"
"DXBA68B","5"
"DXBB34A","5"
"DXBC05C","5"
"DXBC08B","5"
"DXBC59A","5"
"DXBE70C","5"
"DXBE73B","5"
"DXBF07A","5"
"DXBF30A","5"
"DXBG44A","5"
"DXBG66B","5"
"DXBG66C","5"
"DXBI42B","5"
"DXBK22C","5"
"DXBK23A","5"
"DXBK30A","5"
"DXBK34C","5"
"DXBL03C","5"
"DXBL06B","5"
"DXBL25B","5"
"DXBL25C","5"
"DXBM73B","5"
"DXBP71C","5"
"DXBU53C","5"
"DXBY82A","5"
"DXBY82C","5"
"DXB120A","6"
"DXB120C","6"
"DXB126C","6"
"DXB233A","6"
"DXB364A","6"
"DXB543A","6"
"DXB543B","6"
"DXB544A","6"
"DXB697E","6"
"DXB707F","6"
"DXB707G","6"
"DXB774C","6"
"DXBA27B","6"
"DXBC68B","6"
"DXBC76A","6"
"DXBE72A","6"
"DXBE73A","6"
"DXBE73C","6"
"DXBF47A","6"
"DXBF47E","6"
"DXBI43A","6"
"DXBK37E","6"
"DXBK37F","6"
"DXBK37G","6"
"DXBL07A","6"
"DXBL23E","6"
"DXBL28C","6"
"DXB139B","7"
"DXB418A","7"
"DXBP00C","7"
"DXB139C","8"
"DXB193A","9"
"DXBC02A","9"
"DXB193B","10"
"DXB194B","11"
"DXB194C","11"
"DXB280A","11"
"DXB415C","11"
"DXB756A","11"
"DXB768C","11"
"DXB786A","11"
"DXBC06C","11"
"DXBH49C","11"
"DXBK23C","11"
"DXBK30C","11"
"DXBL05C","11"
"DXBL21B","11"
"DXBU69B","11"
"DXB028A","12"
"DXB195C","12"
"DXB277B","12"
"DXB421B","12"
"DXB509B","12"
"DXB513C","12"
"DXB542B","12"
"DXB670G","12"
"DXB726A","12"
"DXBE60B","12"
"DXBE86B","12"
"DXBG61A","12"
"DXBL27C","12"
"DXBL56A","12"
"DXBM43C","12"
"DXB0Z8A","13"
"DXB198A","13"
"DXB198B","13"
"DXB235B","13"
"DXB287B","13"
"DXB327B","13"
"DXB329C","13"
"DXB417C","13"
"DXB421A","13"
"DXB508A","13"
"DXB666C","13"
"DXB667C","13"
"DXB677B","13"
"DXB726C","13"
"DXB758C","13"
"DXB762A","13"
"DXB774B","13"
"DXBA90A","13"
"DXBA94A","13"
"DXBA94C","13"
"DXBB24A","13"
"DXBC76B","13"
"DXBD30B","13"
"DXBD30C","13"
"DXBD46A","13"
"DXBD51B","13"
"DXBE20B","13"
"DXBE69C","13"
"DXBE70A","13"
"DXBF07B","13"
"DXBF32C","13"
"DXBG44B","13"
"DXBG61G","13"
"DXBG77C","13"
"DXBG77E","13"
"DXBG77G","13"
"DXBG78G","13"
"DXBH65A","13"
"DXBH65C","13"
"DXBK22A","13"
"DXBK23B","13"
"DXBK25E","13"
"DXBL22G","13"
"DXBM73C","13"
"DXBN06A","13"
"DXBR93A","13"
"DXBS22A","13"
"DXB0A2A","14"
"DXB198C","14"
"DXB418B","14"
"DXB666B","14"
"DXBE69A","14"
"DXBE69B","14"
"DXBE70B","14"
"DXBG69A","14"
"DXBH65B","14"
"DXB199A","15"
"DXBC67A","15"
"DXBC79A","15"
"DXBL02C","15"
"DXBS40A","15"
"DXBS77B","15"
"DXBS77C","15"
"DXBX04C","15"
"DXB199B","16"
"DXB302B","16"
"DXB364B","16"
"DXB725B","16"
"DXB726E","16"
"DXBA65G","16"
"DXBC78C","16"
"DXBF32F","16"
"DXBG67E","16"
"DXBG72A","16"
"DXBG78E","16"
"DXBK24A","16"
"DXBN01B","16"
"DXBS43A","16"
"DXBU39A","16"
"DXB199C","17"
"DXBC78A","17"
"DXB026A","18"
"DXB1M4A","18"
"DXB234B","18"
"DXB406A","18"
"DXB416A","18"
"DXB542A","18"
"DXB545A","18"
"DXB648A","18"
"DXB669C","18"
"DXB757B","18"
"DXB757C","18"
"DXBE30A","18"
"DXBF29A","18"
"DXBF31A","18"
"DXBI40C","18"
"DXBM68A","18"
"DXBO49B","18"
"DXBP00A","18"
"DXB1R4A","19"
"DXB407A","19"
"DXB672A","19"
"DXBK34B","19"
"DXBS52C","19"
"DXB1G5A","20"
"DXB1G6A","20"
"DXB1G7A","20"
"DXB1R4B","20"
"DXB1U2A","20"
"DXBC77A","20"
"DXB1Y9A","21"
"DXB302A","21"
"DXB499C","21"
"DXB513A","21"
"DXB546B","21"
"DXB670B","21"
"DXB670E","21"
"DXB673A","21"
"DXB755C","21"
"DXB763C","21"
"DXB764A","21"
"DXBD51A","21"
"DXBD96G","21"
"DXBF32B","21"
"DXBG20C","21"
"DXBH37C","21"
"DXBI42C","21"
"DXBK24B","21"
"DXBK24C","21"
"DXBK30B","21"
"DXBK35B","21"
"DXBL22A","21"
"DXBR93C","21"
"DXBU21C","21"
"DXB306A","22"
"DXB759B","22"
"DXBA27A","22"
"DXBC96C","22"
"DXBD34C","22"
"DXBF76A","22"
"DXBH48A","22"
"DXBH49G","22"
"DXBL28B","22"
"DXBQ13C","22"
"DXBS22C","22"
"DXBZ52C","22"
"DXB0Z8B","23"
"DXB237C","23"
"DXB287A","23"
"DXB287C","23"
"DXB306B","23"
"DXB306C","23"
"DXB364C","23"
"DXB404B","23"
